Paint_ID,Pro_Acryl_Paint_Name,Filled_Hex,Filled_R,Filled_G,Filled_B,Filled_RGB,GW_Match_Name,GW_Product_Line,GW_Paint_ID,GW_Hex,GW_RGB,Comparison_Tool_Page,Match_Distance,Match_Confidence,_exact_key,_loose_key,Duplicate_Type,Registry_File,Company,Brand,Product_Line,Product_Line_Code,Paint_Code,Paint_Name,Normalized_Name,Hex,R,G,B,RGB,Paint_Type,Status,Source,Notes,Swatch,GW_Match_Paint_ID,GW_Match_Product_Line,GW_Match_Paint_Type,GW_Match_Hex,GW_Match_RGB,Comparison_Page,Match_Method,AK_Match_Code,AK_Match_Name,Vallejo_Model_Match_Code,Vallejo_Model_Match_Name,Vallejo_Game_Match_Code,Vallejo_Game_Match_Name,Match_Source,Review_Flag,Review_Notes,Normalized_Paint_Type_Helper,Speedpaint_Match_Count,Speedpaint_Resolved_Count,Speedpaint_Hex_Fill_Source,Top_Match_Company,Top_Match_Brand,Top_Match_Product_Line,Top_Match_Paint_Type,Top_Match_Paint_ID,Top_Match_Name,Top_Match_Hex,Top_Match_RGB,Top_Match_Similarity,AP_Internal_Match_Paint_ID,AP_Internal_Match_Name,AP_Internal_Match_Product_Line,AP_Internal_Match_Hex,AP_Internal_Match_RGB,AP_Internal_Match_Similarity,Pro_Acryl_Match_Paint_ID,Pro_Acryl_Match_Name,Pro_Acryl_Match_Hex,Pro_Acryl_Match_RGB,Pro_Acryl_Match_Similarity,Speedpaint_Data_Source,AK_Match_Paint_ID,AK_Match_Hex,AK_Match_RGB,AK_Match_Similarity,Vallejo_Model_Match_Paint_ID,Vallejo_Model_Match_Hex,Vallejo_Model_Match_RGB,Vallejo_Model_Match_Similarity,Vallejo_Game_Match_Paint_ID,Vallejo_Game_Match_Hex,Vallejo_Game_Match_RGB,Vallejo_Game_Match_Similarity,GW_Match_Paint_ID.1,GW_Match_Name.1,GW_Match_Product_Line.1,GW_Match_Hex.1,GW_Match_RGB.1,GW_RGB_Distance,Match_Confidence.1,GW_Match_Method,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
GW_LAYER_THUNDERHAWK_BLUE,,,,,,,,,,,,,,,games workshop|layer|thunderhawk blue,games workshop|thunderhawk blue,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Layer,LAYER,,Thunderhawk Blue,THUNDERHAWK_BLUE,#417175,65.0,113.0,117.0,"65, 113, 117",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_LAYER_TROLL_SLAYER_ORANGE,,,,,,,,,,,,,,,games workshop|layer|troll slayer orange,games workshop|troll slayer orange,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Layer,LAYER,,Troll Slayer Orange,TROLL_SLAYER_ORANGE,#F36D2D,243.0,109.0,45.0,"243, 109, 45",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_LAYER_ULTHUAN_GREY,,,,,,,,,,,,,,,games workshop|layer|ulthuan grey,games workshop|ulthuan grey,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Layer,LAYER,,Ulthuan Grey,ULTHUAN_GREY,#C7E0D9,199.0,224.0,217.0,"199, 224, 217",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_LAYER_USHABTI_BONE,,,,,,,,,,,,,,,games workshop|layer|ushabti bone,games workshop|ushabti bone,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Layer,LAYER,,Ushabti Bone,USHABTI_BONE,#BBBB7F,187.0,187.0,127.0,"187, 187, 127",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_LAYER_WHITE_SCAR,,,,,,,,,,,,,,,games workshop|layer|white scar,games workshop|white scar,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Layer,LAYER,,White Scar,WHITE_SCAR,#FFFFFF,255.0,255.0,255.0,"255, 255, 255",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_CONTRAST_BAD_MOON_YELLOW,,,,,,,,,,,,,,,games workshop|contrast|bad moon yellow,games workshop|bad moon yellow,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Contrast,CONTRAST,,Bad Moon Yellow,BAD_MOON_YELLOW,#F4D000,244.0,208.0,0.0,"244, 208, 0",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_CONTRAST_DARK_ANGELS_GREEN,,,,,,,,,,,,,,,games workshop|contrast|dark angels green,games workshop|dark angels green,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Contrast,CONTRAST,,Dark Angels Green,DARK_ANGELS_GREEN,#103B20,16.0,59.0,32.0,"16, 59, 32",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_CONTRAST_SNAKEBITE_LEATHER,,,,,,,,,,,,,,,games workshop|contrast|snakebite leather,games workshop|snakebite leather,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Contrast,CONTRAST,,Snakebite Leather,SNAKEBITE_LEATHER,#8A5A24,138.0,90.0,36.0,"138, 90, 36",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_CONTRAST_SPACE_WOLVES_GREY,,,,,,,,,,,,,,,games workshop|contrast|space wolves grey,games workshop|space wolves grey,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Contrast,CONTRAST,,Space Wolves Grey,SPACE_WOLVES_GREY,#B7C7D9,183.0,199.0,217.0,"183, 199, 217",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_DRY_DAWNSTONE,,,,,,,,,,,,,,,games workshop|dry|dawnstone,games workshop|dawnstone,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Dry,DRY,,Dawnstone,DAWNSTONE,#919C9F,145.0,156.0,159.0,"145, 156, 159",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_DRY_HOETH_BLUE,,,,,,,,,,,,,,,games workshop|dry|hoeth blue,games workshop|hoeth blue,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Dry,DRY,,Hoeth Blue,HOETH_BLUE,#57A9D4,87.0,169.0,212.0,"87, 169, 212",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_DRY_NURGLING_GREEN,,,,,,,,,,,,,,,games workshop|dry|nurgling green,games workshop|nurgling green,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Dry,DRY,,Nurgling Green,NURGLING_GREEN,#B8CC82,184.0,204.0,130.0,"184, 204, 130",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_TECHNICAL_AGRELLAN_BADLAND,,,,,,,,,,,,,,,games workshop|technical|agrellan badland,games workshop|agrellan badland,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Technical,TECHNICAL,,Agrellan Badland,AGRELLAN_BADLAND,#A17359,161.0,115.0,89.0,"161, 115, 89",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_TECHNICAL_AGRELLAN_EARTH,,,,,,,,,,,,,,,games workshop|technical|agrellan earth,games workshop|agrellan earth,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Technical,TECHNICAL,,Agrellan Earth,AGRELLAN_EARTH,#92816D,146.0,129.0,109.0,"146, 129, 109",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_TECHNICAL_ARMAGEDDON_DUST,,,,,,,,,,,,,,,games workshop|technical|armageddon dust,games workshop|armageddon dust,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Technical,TECHNICAL,,Armageddon Dust,ARMAGEDDON_DUST,#CBAD0D,203.0,173.0,13.0,"203, 173, 13",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_TECHNICAL_ASTROGRANITE,,,,,,,,,,,,,,,games workshop|technical|astrogranite,games workshop|astrogranite,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Technical,TECHNICAL,,Astrogranite,ASTROGRANITE,#787878,120.0,120.0,120.0,"120, 120, 120",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_TECHNICAL_MARTIAN_IRONCRUST,,,,,,,,,,,,,,,games workshop|technical|martian ironcrust,games workshop|martian ironcrust,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Technical,TECHNICAL,,Martian Ironcrust,MARTIAN_IRONCRUST,#F5945D,245.0,148.0,93.0,"245, 148, 93",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_TECHNICAL_MARTIAN_IRONEARTH,,,,,,,,,,,,,,,games workshop|technical|martian ironearth,games workshop|martian ironearth,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Technical,TECHNICAL,,Martian Ironearth,MARTIAN_IRONEARTH,#935442,147.0,84.0,66.0,"147, 84, 66",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_TECHNICAL_NURGLE_S_ROT,,,,,,,,,,,,,,,games workshop|technical|nurgles rot,games workshop|nurgles rot,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Technical,TECHNICAL,,Nurgle's Rot,NURGLE_S_ROT,#9B8F22,155.0,143.0,34.0,"155, 143, 34",Technical,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £2.75. | Duncan Rhodes/Citadel comparison chart direct hex,#9B8F22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_TECHNICAL_STIRLAND_MUD,,,,,,,,,,,,,,,games workshop|technical|stirland mud,games workshop|stirland mud,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Technical,TECHNICAL,,Stirland Mud,STIRLAND_MUD,#473300,71.0,51.0,0.0,"71, 51, 0",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_TECHNICAL_VALHALLAN_BLIZZARD,,,,,,,,,,,,,,,games workshop|technical|valhallan blizzard,games workshop|valhallan blizzard,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Technical,TECHNICAL,,Valhallan Blizzard,VALHALLAN_BLIZZARD,#FDF9EE,253.0,249.0,238.0,"253, 249, 238",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_ABADDON_BLACK,,,,,,,,,,,,,,,games workshop|air|abaddon black,games workshop|abaddon black,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Abaddon Black,ABADDON_BLACK,#000000,0.0,0.0,0.0,"0, 0, 0",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_ADMINISTRATUM_GREY,,,,,,,,,,,,,,,games workshop|air|administratum grey,games workshop|administratum grey,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Administratum Grey,ADMINISTRATUM_GREY,#909691,144.0,150.0,145.0,"144, 150, 145",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_AVERLAND_SUNSET,,,,,,,,,,,,,,,games workshop|air|averland sunset,games workshop|averland sunset,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Averland Sunset,AVERLAND_SUNSET,#FBB81E,251.0,184.0,30.0,"251, 184, 30",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_BALTHASAR_GOLD,,,,,,,,,,,,,,,games workshop|air|balthasar gold,games workshop|balthasar gold,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Balthasar Gold,BALTHASAR_GOLD,#8F5F45,143.0,95.0,69.0,"143, 95, 69",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_BANEBLADE_BROWN,,,,,,,,,,,,,,,games workshop|air|baneblade brown,games workshop|baneblade brown,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Baneblade Brown,BANEBLADE_BROWN,#8F7D69,143.0,125.0,105.0,"143, 125, 105",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_CALIBAN_GREEN,,,,,,,,,,,,,,,games workshop|air|caliban green,games workshop|caliban green,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Caliban Green,CALIBAN_GREEN,#003D15,0.0,61.0,21.0,"0, 61, 21",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_CASTELLAN_GREEN,,,,,,,,,,,,,,,games workshop|air|castellan green,games workshop|castellan green,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Castellan Green,CASTELLAN_GREEN,#264715,38.0,71.0,21.0,"38, 71, 21",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_CORVUS_BLACK,,,,,,,,,,,,,,,games workshop|air|corvus black,games workshop|corvus black,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Corvus Black,CORVUS_BLACK,#171314,23.0,19.0,20.0,"23, 19, 20",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_DAWNSTONE,,,,,,,,,,,,,,,games workshop|air|dawnstone,games workshop|dawnstone,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Dawnstone,DAWNSTONE,#6A7068,106.0,112.0,104.0,"106, 112, 104",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_DEATHWORLD_FOREST,,,,,,,,,,,,,,,games workshop|air|deathworld forest,games workshop|deathworld forest,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Deathworld Forest,DEATHWORLD_FOREST,#556229,85.0,98.0,41.0,"85, 98, 41",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_ELYSIAN_GREEN,,,,,,,,,,,,,,,games workshop|air|elysian green,games workshop|elysian green,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Elysian Green,ELYSIAN_GREEN,#6B8D37,107.0,141.0,55.0,"107, 141, 55",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_EVIL_SUNZ_SCARLET,,,,,,,,,,,,,,,games workshop|air|evil sunz scarlet,games workshop|evil sunz scarlet,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Evil Sunz Scarlet,EVIL_SUNZ_SCARLET,#C01510,192.0,21.0,16.0,"192, 21, 16",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_FENRISIAN_GREY,,,,,,,,,,,,,,,games workshop|air|fenrisian grey,games workshop|fenrisian grey,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Fenrisian Grey,FENRISIAN_GREY,#6E95B3,110.0,149.0,179.0,"110, 149, 179",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_FLASH_GITZ_YELLOW,,,,,,,,,,,,,,,games workshop|air|flash gitz yellow,games workshop|flash gitz yellow,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Flash Gitz Yellow,FLASH_GITZ_YELLOW,#FFF301,255.0,243.0,1.0,"255, 243, 1",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_GREY_KNIGHTS_STEEL,,,,,,,,,,,,,,,games workshop|air|grey knights steel,games workshop|grey knights steel,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Grey Knights Steel,GREY_KNIGHTS_STEEL,#7F8E99,127.0,142.0,153.0,"127, 142, 153",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_KANTOR_BLUE,,,,,,,,,,,,,,,games workshop|air|kantor blue,games workshop|kantor blue,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Kantor Blue,KANTOR_BLUE,#02134E,2.0,19.0,78.0,"2, 19, 78",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_KHORNE_RED,,,,,,,,,,,,,,,games workshop|air|khorne red,games workshop|khorne red,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Khorne Red,KHORNE_RED,#660001,102.0,0.0,1.0,"102, 0, 1",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_KISLEV_FLESH,,,,,,,,,,,,,,,games workshop|air|kislev flesh,games workshop|kislev flesh,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Kislev Flesh,KISLEV_FLESH,#D1A571,209.0,165.0,113.0,"209, 165, 113",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_LEADBELCHER,,,,,,,,,,,,,,,games workshop|air|leadbelcher,games workshop|leadbelcher,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Leadbelcher,LEADBELCHER,#5B5F61,91.0,95.0,97.0,"91, 95, 97",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_LOTHERN_BLUE,,,,,,,,,,,,,,,games workshop|air|lothern blue,games workshop|lothern blue,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Lothern Blue,LOTHERN_BLUE,#2B9BCD,43.0,155.0,205.0,"43, 155, 205",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW_AIR_MACRAGGE_BLUE,,,,,,,,,,,,,,,games workshop|air|macragge blue,games workshop|macragge blue,Loose: Company + Paint_Name,GW_registry_26.0.11.csv,Games Workshop,Citadel,Air,AIR,,Macragge Blue,MACRAGGE_BLUE,#0D3E7C,13.0,62.0,124.0,"13, 62, 124",Air,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Games_Workshop_Citadel_Air_v0.xlsx,Active item from Warhammer.com paint listing. Price: £4.75.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
