Paint_ID,Company,Brand,Product_Line,Product_Line_Code,Paint_Code,Paint_Name,Normalized_Name,Hex,R,G,B,RGB,Paint_Type,Status,Source,Notes,Swatch,,,,,,,,,GW_Match_Paint_ID,GW_Match_Name,GW_Match_Product_Line,GW_Match_Paint_Type,GW_Match_Hex,GW_Match_RGB,GW_RGB_Distance,Match_Confidence,GW_Match_Method
VAL_MODEL_AIR_RED_RLM23,Vallejo,Model Air,Model Air,MODEL_AIR,71.003,Red RLM23,RED_RLM23,#FF3108,255,49,8,"255,49,8",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Registry same paint-code reuse (Existing registry completed row); matched Model Air Blue.,,,,,,,,,,GW_BASE_JOKAERO_ORANGE,Jokaero Orange,Base,Base,#EE3823,"238,56,35",32.66,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_RUSSIAN_GREEN,Vallejo,Model Air,Model Air,MODEL_AIR,71.017,Russian Green,RUSSIAN_GREEN,#313B3D,49,59,61,"49,59,61",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (Vallejo Colors PDF); matched Vallejo Model Russian Green.,,,,,,,,,,GW_BASE_IRON_WARRIORS,Iron Warriors,Base,Base,#393939,"57,57,57",9.17,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_RUST,Vallejo,Model Air,Model Air,MODEL_AIR,71.080,Rust,RUST,#89584F,137,88,79,"137,88,79",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (redgrimm vallejo-model.html); matched Vallejo Model Saddle Brown.,,,,,,,,,,GW_AIR_BALTHASAR_GOLD,Balthasar Gold,Air,Air,#8F5F45,"143,95,69",13.6,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_RUST_METALLIC,Vallejo,Model Air,Model Air,MODEL_AIR,71.069,Rust Metallic,RUST_METALLIC,#73372D,115,55,45,"115,55,45",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Mecha Color Metallic Copper.,,,,,,,,,,GW_LAYER_BEATEN_COPPER,Beaten Copper,Layer,Layer,#73372D,"115,55,45",0,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_SAND,Vallejo,Model Air,Model Air,MODEL_AIR,71.075,Sand,SAND,#9C8855,156,136,85,"156,136,85",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Desert Yellow.,,,,,,,,,,GW_BASE_HOBGROT_HIDE,Hobgrot Hide,Base,Base,#9C8855,"156,136,85",0,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_SAND_BROWN,Vallejo,Model Air,Model Air,MODEL_AIR,71.034,Sand Brown,SAND_BROWN,#764823,118,72,35,"118,72,35",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Leather Brown.,,,,,,,,,,GW_BASE_XV_88,XV-88,Base,Base,#72491E,"114,73,30",6.48,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_SAND_YELLOW,Vallejo,Model Air,Model Air,MODEL_AIR,71.028,Sand Yellow,SAND_YELLOW,#D7BF75,215,191,117,"215,191,117",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,,,,,,,,,GW_LAYER_BURNISHED_GOLD,Burnished Gold,Layer,Layer,#E0C068,"224,192,104",15.84,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_SAND_YELLOW_RLM79,Vallejo,Model Air,Model Air,MODEL_AIR,71.278,Sand Yellow RLM79,SAND_YELLOW_RLM79,#764823,118,72,35,"118,72,35",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Leather Brown.,,,,,,,,,,GW_BASE_XV_88,XV-88,Base,Base,#72491E,"114,73,30",6.48,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_SANDY_BROWN,Vallejo,Model Air,Model Air,MODEL_AIR,71.034,Sandy Brown,SANDY_BROWN,#764823,118,72,35,"118,72,35",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Leather Brown.,,,,,,,,,,GW_BASE_XV_88,XV-88,Base,Base,#72491E,"114,73,30",6.48,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_SCARLET_RED,Vallejo,Model Air,Model Air,MODEL_AIR,71.002,Scarlet Red,SCARLET_RED,#741330,116,19,48,"116,19,48",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,,,,,,,,,GW_CONTRAST_SIGVALD_BURGUNDY,Sigvald Burgundy,Contrast,Contrast,#7A123B,"122,18,59",12.57,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_SIGNAL_BLUE,Vallejo,Model Air,Model Air,MODEL_AIR,71.091,Signal Blue,SIGNAL_BLUE,#293340,41,51,64,"41,51,64",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf; Catalogo_2026-R02.pdf page 28,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_BASE_IRON_WARRIORS,Iron Warriors,Base,Base,#393939,"57,57,57",18.47,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_SILVER,Vallejo,Model Air,Model Air,MODEL_AIR,71.063,Silver,SILVER,#B0B9B8,176,185,184,"176,185,184",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (Vallejo Colors PDF); matched Vallejo Model Silver.,,,,,,,,,,GW_LAYER_FORTRESS_GREY,Fortress Grey,Layer,Layer,#BCBDC0,"188,189,192",14.97,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_SILVER_RLM01_METALLIC,Vallejo,Model Air,Model Air,MODEL_AIR,71.063,Silver RLM01 (Metallic),SILVER_RLM01_METALLIC,#7B737B,123,115,123,"123,115,123",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Air Aluminum.,,,,,,,,,,GW_TECHNICAL_ASTROGRANITE,Astrogranite,Technical,Technical,#787878,"120,120,120",6.56,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_SKIN_TONE,Vallejo,Model Air,Model Air,MODEL_AIR,71.076,Skin Tone,SKIN_TONE,#9C8855,156,136,85,"156,136,85",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Desert Yellow.,,,,,,,,,,GW_BASE_HOBGROT_HIDE,Hobgrot Hide,Base,Base,#9C8855,"156,136,85",0,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_SKY_GREY,Vallejo,Model Air,Model Air,MODEL_AIR,71.407,Sky Grey,SKY_GREY,#B3B6B2,179,182,178,"179,182,178",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm army-painter.html); matched Vallejo Model Sky Grey.,,,,,,,,,,GW_LAYER_FORTRESS_GREY,Fortress Grey,Layer,Layer,#BCBDC0,"188,189,192",18.06,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_STEEL,Vallejo,Model Air,Model Air,MODEL_AIR,71.065,Steel,STEEL,#7B737B,123,115,123,"123,115,123",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Air Aluminum.,,,,,,,,,,GW_TECHNICAL_ASTROGRANITE,Astrogranite,Technical,Technical,#787878,"120,120,120",6.56,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_TANK_BROWN,Vallejo,Model Air,Model Air,MODEL_AIR,71.041,Tank Brown,TANK_BROWN,#390008,57,0,8,"57,0,8",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Air Hull Red.,,,,,,,,,,GW_AIR_MOURNFANG_BROWN,Mournfang Brown,Air,Air,#490F06,"73,15,6",22.02,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_TANK_GREEN,Vallejo,Model Air,Model Air,MODEL_AIR,71.011,Tank Green,TANK_GREEN,#083C2A,8,60,42,"8,60,42",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Dark Green.,,,,,,,,,,GW_CONTRAST_DARK_ANGELS_GREEN,Dark Angels Green,Contrast,Contrast,#103B20,"16,59,32",12.85,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_TURN_SIGNAL_RED,Vallejo,Model Air,Model Air,MODEL_AIR,71.070,Turn Signal Red,TURN_SIGNAL_RED,#A24A46,162,74,70,"162,74,70",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Mecha Color Dark Red.,,,,,,,,,,GW_LAYER_SQUIG_ORANGE,Squig Orange,Layer,Layer,#AA4F44,"170,79,68",9.64,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_UK_AZURE,Vallejo,Model Air,Model Air,MODEL_AIR,71.108,UK Azure,UK_AZURE,#6B9CCE,107,156,206,"107,156,206",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,,,,,,,,,GW_DRY_CHRONUS_BLUE,Chronus Blue,Dry,Dry,#72A8D1,"114,168,209",14.21,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_UK_AZURE_BLUE,Vallejo,Model Air,Model Air,MODEL_AIR,71.108,UK Azure Blue,UK_AZURE_BLUE,#6B9CCE,107,156,206,"107,156,206",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Registry same paint-code reuse (Existing registry completed row); matched Model Air UK Azure.,,,,,,,,,,GW_DRY_CHRONUS_BLUE,Chronus Blue,Dry,Dry,#72A8D1,"114,168,209",14.21,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_UK_BSC_49_LIGHT_PURPLE_BROWN,Vallejo,Model Air,Model Air,MODEL_AIR,71.402,UK BSC 49 Light Purple Brown,UK_BSC_49_LIGHT_PURPLE_BROWN,#663300,102,51,0,"102,51,0",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Air Burnt Umber.,,,,,,,,,,GW_TEXTURE_STIRLAND_MUD,Stirland Mud,Texture,Texture,#492B00,"73,43,0",30.08,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_UK_BSC_64_PORTLAND_STONE,Vallejo,Model Air,Model Air,MODEL_AIR,71.288,UK BSC 64 Portland Stone,UK_BSC_64_PORTLAND_STONE,#D2CA9F,210,202,159,"210,202,159",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Color Buff.,,,,,,,,,,GW_BASE_MORGHAST_BONE,Morghast Bone,Base,Base,#D5C79A,"213,199,154",6.56,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_UK_EXT_DK_SEA_GREY,Vallejo,Model Air,Model Air,MODEL_AIR,71.110,UK Ext DK Sea Grey,UK_EXT_DK_SEA_GREY,#56595D,86,89,93,"86,89,93",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx; Catalogo_2026-R02.pdf page 28,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_AIR_LEADBELCHER,Leadbelcher,Air,Air,#5B5F61,"91,95,97",8.77,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_UK_LIGHT_MUD,Vallejo,Model Air,Model Air,MODEL_AIR,71.284,UK Light Mud,UK_LIGHT_MUD,#857E70,133,126,112,"133,126,112",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf; Catalogo_2026-R02.pdf page 29,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_BASE_IRON_HANDS_STEEL,Iron Hands Steel,Base,Base,#807872,"128,120,114",8.06,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_UK_MEDITERRANEAN_BLUE,Vallejo,Model Air,Model Air,MODEL_AIR,71.111,UK Mediterranean Blue,UK_MEDITERRANEAN_BLUE,#436872,67,104,114,"67,104,114",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Color Field Blue.,,,,,,,,,,GW_BASE_THE_FANG,The Fang,Base,Base,#436174,"67,97,116",7.28,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_UK_P_R_U_BLUE,Vallejo,Model Air,Model Air,MODEL_AIR,71.109,UK P.R.U. Blue,UK_P_R_U_BLUE,#6B9CCE,107,156,206,"107,156,206",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Color Azure Blue.,,,,,,,,,,GW_DRY_CHRONUS_BLUE,Chronus Blue,Dry,Dry,#72A8D1,"114,168,209",14.21,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_BLUE_GREY,Vallejo,Model Air,Model Air,MODEL_AIR,71.114,US Blue Grey,US_BLUE_GREY,#708989,112,137,137,"112,137,137",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,,,,,,,,,GW_CONTRAST_NIGHTHAUNT_GLOOM,Nighthaunt Gloom,Contrast,Contrast,#798D96,"121,141,150",16.31,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_DARK_GREEN,Vallejo,Model Air,Model Air,MODEL_AIR,71.289,US Dark Green,US_DARK_GREEN,#5B6955,91,105,85,"91,105,85",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-model.html); matched Vallejo Model US Dark Green.,,,,,,,,,,GW_AIR_LEADBELCHER,Leadbelcher,Air,Air,#5B5F61,"91,95,97",15.62,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_DESERT_ARMOUR_686,Vallejo,Model Air,Model Air,MODEL_AIR,71.122,US Desert Armour 686,US_DESERT_ARMOUR_686,#AE9A80,174,154,128,"174,154,128",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf; Catalogo_2026-R02.pdf page 28,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_AIR_USHABTI_BONE,Ushabti Bone,Air,Air,#ABA174,"171,161,116",14.21,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_DESERT_SAND,Vallejo,Model Air,Model Air,MODEL_AIR,71.140,US Desert Sand,US_DESERT_SAND,#9C8855,156,136,85,"156,136,85",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Desert Yellow.,,,,,,,,,,GW_BASE_HOBGROT_HIDE,Hobgrot Hide,Base,Base,#9C8855,"156,136,85",0,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_EARTH_BROWN,Vallejo,Model Air,Model Air,MODEL_AIR,71.290,US Earth Brown,US_EARTH_BROWN,#764823,118,72,35,"118,72,35",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Leather Brown.,,,,,,,,,,GW_BASE_XV_88,XV-88,Base,Base,#72491E,"114,73,30",6.48,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_EARTH_RED,Vallejo,Model Air,Model Air,MODEL_AIR,71.293,US Earth Red,US_EARTH_RED,#663300,102,51,0,"102,51,0",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Beasty Brown.,,,,,,,,,,GW_TEXTURE_STIRLAND_MUD,Stirland Mud,Texture,Texture,#492B00,"73,43,0",30.08,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_EARTH_YELLOW,Vallejo,Model Air,Model Air,MODEL_AIR,71.291,US Earth Yellow,US_EARTH_YELLOW,#9C8855,156,136,85,"156,136,85",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Desert Yellow.,,,,,,,,,,GW_BASE_HOBGROT_HIDE,Hobgrot Hide,Base,Base,#9C8855,"156,136,85",0,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_FIELD_DRAB,Vallejo,Model Air,Model Air,MODEL_AIR,71.139,US Field Drab,US_FIELD_DRAB,#705D43,112,93,67,"112,93,67",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm army-painter.html); matched Vallejo Model US Field Drab.,,,,,,,,,,GW_FOUNDATION_KHEMRI_BROWN,Khemri Brown,Foundation,Foundation,#73614D,"115,97,77",11.18,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_FLAT_BROWN,Vallejo,Model Air,Model Air,MODEL_AIR,71.026,US Flat Brown,US_FLAT_BROWN,#896747,137,103,71,"137,103,71",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx; Catalogo_2026-R02.pdf page 28,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_LAYER_SNAKEBITE_LEATHER,Snakebite Leather,Layer,Layer,#8C6C40,"140,108,64",9.11,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_FOREST_GREEN,Vallejo,Model Air,Model Air,MODEL_AIR,71.294,US Forest Green,US_FOREST_GREEN,#083C2A,8,60,42,"8,60,42",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Dark Green.,,,,,,,,,,GW_CONTRAST_DARK_ANGELS_GREEN,Dark Angels Green,Contrast,Contrast,#103B20,"16,59,32",12.85,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_GREY,Vallejo,Model Air,Model Air,MODEL_AIR,71.047,US Grey,US_GREY,#436872,67,104,114,"67,104,114",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Color Field Blue.,,,,,,,,,,GW_BASE_THE_FANG,The Fang,Base,Base,#436174,"67,97,116",7.28,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_GREY_LIGHT,Vallejo,Model Air,Model Air,MODEL_AIR,71.045,US Grey Light,US_GREY_LIGHT,#909482,144,148,130,"144,148,130",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx; Catalogo_2026-R02.pdf page 28,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_LAYER_COMMANDO_KHAKI,Commando Khaki,Layer,Layer,#9A8C7B,"154,140,123",14.59,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_INTERIOR_YELLOW,Vallejo,Model Air,Model Air,MODEL_AIR,71.107,US Interior Yellow,US_INTERIOR_YELLOW,#DBC58E,219,197,142,"219,197,142",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Air Beige.,,,,,,,,,,GW_BASE_WRAITHBONE,Wraithbone,Base,Base,#DCCB9A,"220,203,154",13.45,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_INTERMEDIATE_BLUE,Vallejo,Model Air,Model Air,MODEL_AIR,71.113,US Intermediate Blue,US_INTERMEDIATE_BLUE,#657B7B,101,123,123,"101,123,123",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,,,,,,,,,GW_TEXTURE_ASTROGRANITE,Astrogranite,Texture,Texture,#757679,"117,118,121",16.88,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_LIGHT_GREEN,Vallejo,Model Air,Model Air,MODEL_AIR,71.137,US Light Green,US_LIGHT_GREEN,#A9D171,169,209,113,"169,209,113",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Color Yellow Green.,,,,,,,,,,GW_BASE_ORRUK_FLESH,Orruk Flesh,Base,Base,#A9D171,"169,209,113",0,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_LOAM,Vallejo,Model Air,Model Air,MODEL_AIR,71.292,US Loam,US_LOAM,#083C2A,8,60,42,"8,60,42",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Dark Green.,,,,,,,,,,GW_CONTRAST_DARK_ANGELS_GREEN,Dark Angels Green,Contrast,Contrast,#103B20,"16,59,32",12.85,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_US_SAND,Vallejo,Model Air,Model Air,MODEL_AIR,71.138,US Sand,US_SAND,#9C8855,156,136,85,"156,136,85",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Air Dark Yellow.,,,,,,,,,,GW_BASE_HOBGROT_HIDE,Hobgrot Hide,Base,Base,#9C8855,"156,136,85",0,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_USAF_GREEN,Vallejo,Model Air,Model Air,MODEL_AIR,71.124,USAF Green,USAF_GREEN,#083C2A,8,60,42,"8,60,42",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Dark Green.,,,,,,,,,,GW_CONTRAST_DARK_ANGELS_GREEN,Dark Angels Green,Contrast,Contrast,#103B20,"16,59,32",12.85,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_AIR_USN_SEA_BLUE,Vallejo,Model Air,Model Air,MODEL_AIR,71.295,USN Sea Blue,USN_SEA_BLUE,#252B31,37,43,49,"37,43,49",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (redgrimm army-painter.html); matched Vallejo Model Black.,,,,,,,,,,GW_FOUNDATION_ORKHIDE_SHADE,Orkhide Shade,Foundation,Foundation,#26372D,"38,55,45",12.69,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
