Paint_ID,Company,Brand,Product_Line,Product_Line_Code,Paint_Code,Paint_Name,Normalized_Name,Hex,R,G,B,RGB,Paint_Type,Status,Source,Notes,Swatch
GW_LAYER_FIRE_DRAGON_BRIGHT,Games Workshop,Citadel,Layer,LAYER,,Fire Dragon Bright,FIRE_DRAGON_BRIGHT,#F58652,245,134,82,"245, 134, 82",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_FLASH_GITZ_YELLOW,Games Workshop,Citadel,Layer,LAYER,,Flash Gitz Yellow,FLASH_GITZ_YELLOW,#FFF200,255,242,0,"255, 242, 0",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_FLAYED_ONE_FLESH,Games Workshop,Citadel,Layer,LAYER,,Flayed One Flesh,FLAYED_ONE_FLESH,#FCFCDE,252,252,222,"252, 252, 222",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_FULGRIM_PINK,Games Workshop,Citadel,Layer,LAYER,,Fulgrim Pink,FULGRIM_PINK,#F4AFCC,244,175,204,"244, 175, 204",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_FULGURITE_COPPER,Games Workshop,Citadel,Layer,LAYER,,Fulgurite Copper,FULGURITE_COPPER,#E6B77E,230,183,126,"230, 183, 126",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £3.70.,
GW_LAYER_GAUSS_BLASTER_GREEN,Games Workshop,Citadel,Layer,LAYER,,Gauss Blaster Green,GAUSS_BLASTER_GREEN,#84C2A9,132,194,169,"132, 194, 169",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_GEHENNA_S_GOLD,Games Workshop,Citadel,Layer,LAYER,,Gehenna's Gold,GEHENNA_S_GOLD,#DBA674,219,166,116,"219, 166, 116",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_GENESTEALER_PURPLE,Games Workshop,Citadel,Layer,LAYER,,Genestealer Purple,GENESTEALER_PURPLE,#7761AB,119,97,171,"119, 97, 171",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_GORTHOR_BROWN,Games Workshop,Citadel,Layer,LAYER,,Gorthor Brown,GORTHOR_BROWN,#654741,101,71,65,"101, 71, 65",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_HASHUT_COPPER,Games Workshop,Citadel,Layer,LAYER,,Hashut Copper,HASHUT_COPPER,#B77647,183,118,71,"183, 118, 71",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_HOETH_BLUE,Games Workshop,Citadel,Layer,LAYER,,Hoeth Blue,HOETH_BLUE,#4C7FB4,76,127,180,"76, 127, 180",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_IRONBREAKER,Games Workshop,Citadel,Layer,LAYER,,Ironbreaker,IRONBREAKER,#A1A6A9,161,166,169,"161, 166, 169",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_KABALITE_GREEN,Games Workshop,Citadel,Layer,LAYER,,Kabalite Green,KABALITE_GREEN,#038C67,3,140,103,"3, 140, 103",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_KAKOPHONI_PURPLE,Games Workshop,Citadel,Layer,LAYER,,Kakophoni Purple,KAKOPHONI_PURPLE,#886AAE,136,106,174,"136, 106, 174",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Games_Workshop_Citadel_Air_v0.xlsx),Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_KARAK_STONE,Games Workshop,Citadel,Layer,LAYER,,Karak Stone,KARAK_STONE,#BB9662,187,150,98,"187, 150, 98",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_KISLEV_FLESH,Games Workshop,Citadel,Layer,LAYER,,Kislev Flesh,KISLEV_FLESH,#D6A875,214,168,117,"214, 168, 117",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_KNIGHT_QUESTOR_FLESH,Games Workshop,Citadel,Layer,LAYER,,Knight-Questor Flesh,KNIGHT_QUESTOR_FLESH,#C0BD81,192,189,129,"192, 189, 129",Layer,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £2.75. | Comparison-derived from Army Painter Command Khaki target / light khaki flesh family,#C0BD81
GW_LAYER_KRIEG_KHAKI,Games Workshop,Citadel,Layer,LAYER,,Krieg Khaki,KRIEG_KHAKI,#B7AD78,183,173,120,"183, 173, 120",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_LIBERATOR_GOLD,Games Workshop,Citadel,Layer,LAYER,,Liberator Gold,LIBERATOR_GOLD,#D3B587,211,181,135,"211, 181, 135",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £3.70.,
GW_LAYER_LOREN_FOREST,Games Workshop,Citadel,Layer,LAYER,,Loren Forest,LOREN_FOREST,#50702D,80,112,45,"80, 112, 45",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_LOTHERN_BLUE,Games Workshop,Citadel,Layer,LAYER,,Lothern Blue,LOTHERN_BLUE,#34A2CF,52,162,207,"52, 162, 207",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_LUGGANATH_ORANGE,Games Workshop,Citadel,Layer,LAYER,,Lugganath Orange,LUGGANATH_ORANGE,#F89E86,248,158,134,"248, 158, 134",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_MOOT_GREEN,Games Workshop,Citadel,Layer,LAYER,,Moot Green,MOOT_GREEN,#52B244,82,178,68,"82, 178, 68",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_NURGLING_GREEN,Games Workshop,Citadel,Layer,LAYER,,Nurgling Green,NURGLING_GREEN,#849B63,132,155,99,"132, 155, 99",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_OGRYN_CAMO,Games Workshop,Citadel,Layer,LAYER,,Ogryn Camo,OGRYN_CAMO,#9DA94B,157,169,75,"157, 169, 75",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_PALLID_WYCH_FLESH,Games Workshop,Citadel,Layer,LAYER,,Pallid Wych Flesh,PALLID_WYCH_FLESH,#CDCEBE,205,206,190,"205, 206, 190",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_PHALANX_YELLOW,Games Workshop,Citadel,Layer,LAYER,,Phalanx Yellow,PHALANX_YELLOW,#FFE200,255,226,0,"255, 226, 0",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Games_Workshop_Citadel_Air_v0.xlsx),Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_PINK_HORROR,Games Workshop,Citadel,Layer,LAYER,,Pink Horror,PINK_HORROR,#90305D,144,48,93,"144, 48, 93",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_RUNEFANG_STEEL,Games Workshop,Citadel,Layer,LAYER,,Runefang Steel,RUNEFANG_STEEL,#C3CACE,195,202,206,"195, 202, 206",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_RUSS_GREY,Games Workshop,Citadel,Layer,LAYER,,Russ Grey,RUSS_GREY,#547588,84,117,136,"84, 117, 136",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_SCREAMING_SKULL,Games Workshop,Citadel,Layer,LAYER,,Screaming Skull,SCREAMING_SKULL,#D2D4A2,210,212,162,"210, 212, 162",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_SKARSNIK_GREEN,Games Workshop,Citadel,Layer,LAYER,,Skarsnik Green,SKARSNIK_GREEN,#5F9370,95,147,112,"95, 147, 112",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_SKAVENBLIGHT_DINGE,Games Workshop,Citadel,Layer,LAYER,,Skavenblight Dinge,SKAVENBLIGHT_DINGE,#47413B,71,65,59,"71, 65, 59",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_SKRAG_BROWN,Games Workshop,Citadel,Layer,LAYER,,Skrag Brown,SKRAG_BROWN,#90490F,144,73,15,"144, 73, 15",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_SKULLCRUSHER_BRASS,Games Workshop,Citadel,Layer,LAYER,,Skullcrusher Brass,SKULLCRUSHER_BRASS,#F1C78E,241,199,142,"241, 199, 142",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £3.70.,
GW_LAYER_SLAANESH_GREY,Games Workshop,Citadel,Layer,LAYER,,Slaanesh Grey,SLAANESH_GREY,#8E8C97,142,140,151,"142, 140, 151",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_SONS_OF_HORUS_GREEN,Games Workshop,Citadel,Layer,LAYER,,Sons of Horus Green,SONS_OF_HORUS_GREEN,#01545E,1,84,94,"1, 84, 94",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Games_Workshop_Citadel_Air_v0.xlsx),Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_SOTEK_GREEN,Games Workshop,Citadel,Layer,LAYER,,Sotek Green,SOTEK_GREEN,#0B6974,11,105,116,"11, 105, 116",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_SQUIG_ORANGE,Games Workshop,Citadel,Layer,LAYER,,Squig Orange,SQUIG_ORANGE,#AA4F44,170,79,68,"170, 79, 68",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_STORMHOST_SILVER,Games Workshop,Citadel,Layer,LAYER,,Stormhost Silver,STORMHOST_SILVER,#BBC6C9,187,198,201,"187, 198, 201",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £3.70.,
GW_LAYER_STORMVERMIN_FUR,Games Workshop,Citadel,Layer,LAYER,,Stormvermin Fur,STORMVERMIN_FUR,#736B65,115,107,101,"115, 107, 101",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_STRAKEN_GREEN,Games Workshop,Citadel,Layer,LAYER,,Straken Green,STRAKEN_GREEN,#628126,98,129,38,"98, 129, 38",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_SYBARITE_GREEN,Games Workshop,Citadel,Layer,LAYER,,Sybarite Green,SYBARITE_GREEN,#30A56C,48,165,108,"48, 165, 108",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_SYCORAX_BRONZE,Games Workshop,Citadel,Layer,LAYER,,Sycorax Bronze,SYCORAX_BRONZE,#CBB394,203,179,148,"203, 179, 148",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_TALLARN_SAND,Games Workshop,Citadel,Layer,LAYER,,Tallarn Sand,TALLARN_SAND,#A67610,166,118,16,"166, 118, 16",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_TAU_LIGHT_OCHRE,Games Workshop,Citadel,Layer,LAYER,,Tau Light Ochre,TAU_LIGHT_OCHRE,#BF6E1D,191,110,29,"191, 110, 29",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_TECLIS_BLUE,Games Workshop,Citadel,Layer,LAYER,,Teclis Blue,TECLIS_BLUE,#317EC1,49,126,193,"49, 126, 193",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_TEMPLE_GUARD_BLUE,Games Workshop,Citadel,Layer,LAYER,,Temple Guard Blue,TEMPLE_GUARD_BLUE,#339A8D,51,154,141,"51, 154, 141",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_THUNDERHAWK_BLUE,Games Workshop,Citadel,Layer,LAYER,,Thunderhawk Blue,THUNDERHAWK_BLUE,#417175,65,113,117,"65, 113, 117",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_TROLL_SLAYER_ORANGE,Games Workshop,Citadel,Layer,LAYER,,Troll Slayer Orange,TROLL_SLAYER_ORANGE,#F36D2D,243,109,45,"243, 109, 45",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_TUSKGOR_FUR,Games Workshop,Citadel,Layer,LAYER,,Tuskgor Fur,TUSKGOR_FUR,#883736,136,55,54,"136, 55, 54",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_ULTHUAN_GREY,Games Workshop,Citadel,Layer,LAYER,,Ulthuan Grey,ULTHUAN_GREY,#C7E0D9,199,224,217,"199, 224, 217",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_UNGOR_FLESH,Games Workshop,Citadel,Layer,LAYER,,Ungor Flesh,UNGOR_FLESH,#D6A766,214,167,102,"214, 167, 102",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_USHABTI_BONE,Games Workshop,Citadel,Layer,LAYER,,Ushabti Bone,USHABTI_BONE,#BBBB7F,187,187,127,"187, 187, 127",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_VULKAN_GREEN,Games Workshop,Citadel,Layer,LAYER,,Vulkan Green,VULKAN_GREEN,#223C2E,34,60,46,"34, 60, 46",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Games_Workshop_Citadel_Air_v0.xlsx),Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_WARBOSS_GREEN,Games Workshop,Citadel,Layer,LAYER,,Warboss Green,WARBOSS_GREEN,#3E805D,62,128,93,"62, 128, 93",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_WARPFIEND_GREY,Games Workshop,Citadel,Layer,LAYER,,Warpfiend Grey,WARPFIEND_GREY,#6B6A74,107,106,116,"107, 106, 116",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_WARPSTONE_GLOW,Games Workshop,Citadel,Layer,LAYER,,Warpstone Glow,WARPSTONE_GLOW,#1E7331,30,115,49,"30, 115, 49",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_WAZDAKKA_RED,Games Workshop,Citadel,Layer,LAYER,,Wazdakka Red,WAZDAKKA_RED,#8C0A0C,140,10,12,"140, 10, 12",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_WHITE_SCAR,Games Workshop,Citadel,Layer,LAYER,,White Scar,WHITE_SCAR,#FFFFFF,255,255,255,"255, 255, 255",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_WILD_RIDER_RED,Games Workshop,Citadel,Layer,LAYER,,Wild Rider Red,WILD_RIDER_RED,#EA2F28,234,47,40,"234, 47, 40",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_WORD_BEARERS_RED,Games Workshop,Citadel,Layer,LAYER,,Word Bearers Red,WORD_BEARERS_RED,#620005,98,0,5,"98, 0, 5",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Same-name Citadel source (Games_Workshop_Citadel_Air_v0.xlsx),Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_XEREUS_PURPLE,Games Workshop,Citadel,Layer,LAYER,,Xereus Purple,XEREUS_PURPLE,#471F5F,71,31,95,"71, 31, 95",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_YRIEL_YELLOW,Games Workshop,Citadel,Layer,LAYER,,Yriel Yellow,YRIEL_YELLOW,#FFDA00,255,218,0,"255, 218, 0",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_LAYER_ZAMESI_DESERT,Games Workshop,Citadel,Layer,LAYER,,Zamesi Desert,ZAMESI_DESERT,#DDA026,221,160,38,"221, 160, 38",Layer,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_SHADE_AGRAX_EARTHSHADE,Games Workshop,Citadel,Shade,SHADE,,Agrax Earthshade,AGRAX_EARTHSHADE,#5A543C,90,84,60,"90, 84, 60",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_ATHONIAN_CAMOSHADE,Games Workshop,Citadel,Shade,SHADE,,Athonian Camoshade,ATHONIAN_CAMOSHADE,#6D8E44,109,142,68,"109, 142, 68",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_BERSERKER_BLOODSHADE,Games Workshop,Citadel,Shade,SHADE,,Berserker Bloodshade,BERSERKER_BLOODSHADE,#A82A70,168,42,112,"168, 42, 112",Shade,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived shade: closest documented Carroburg Crimson / red shade family,#A82A70
GW_SHADE_BIEL_TAN_GREEN,Games Workshop,Citadel,Shade,SHADE,,Biel-Tan Green,BIEL_TAN_GREEN,#1BA169,27,161,105,"27, 161, 105",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_CARROBURG_CRIMSON,Games Workshop,Citadel,Shade,SHADE,,Carroburg Crimson,CARROBURG_CRIMSON,#A82A70,168,42,112,"168, 42, 112",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_CASANDORA_YELLOW,Games Workshop,Citadel,Shade,SHADE,,Casandora Yellow,CASANDORA_YELLOW,#FECE5A,254,206,90,"254, 206, 90",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_COELIA_GREENSHADE,Games Workshop,Citadel,Shade,SHADE,,Coelia Greenshade,COELIA_GREENSHADE,#0E7F78,14,127,120,"14, 127, 120",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_DRAKENHOF_NIGHTSHADE,Games Workshop,Citadel,Shade,SHADE,,Drakenhof Nightshade,DRAKENHOF_NIGHTSHADE,#125899,18,88,153,"18, 88, 153",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_DRUCHII_VIOLET,Games Workshop,Citadel,Shade,SHADE,,Druchii Violet,DRUCHII_VIOLET,#7A468C,122,70,140,"122, 70, 140",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_FUEGAN_ORANGE,Games Workshop,Citadel,Shade,SHADE,,Fuegan Orange,FUEGAN_ORANGE,#C77E4D,199,126,77,"199, 126, 77",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_KROAK_GREEN,Games Workshop,Citadel,Shade,SHADE,,Kroak Green,KROAK_GREEN,#1BA169,27,161,105,"27, 161, 105",Shade,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived shade: closest documented Biel-Tan Green / green shade family,#1BA169
GW_SHADE_MORTARION_GRIME,Games Workshop,Citadel,Shade,SHADE,,Mortarion Grime,MORTARION_GRIME,#5A573F,90,87,63,"90, 87, 63",Shade,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived shade: closest documented Agrax Earthshade / grime-brown shade family,#5A573F
GW_SHADE_NULN_OIL,Games Workshop,Citadel,Shade,SHADE,,Nuln Oil,NULN_OIL,#14100E,20,16,14,"20, 16, 14",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_POXWALKER,Games Workshop,Citadel,Shade,SHADE,,Poxwalker,POXWALKER,#B8CC82,184,204,130,"184, 204, 130",Shade,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived shade: closest documented Nurgling Green / Poxwalker sickly green family,#B8CC82
GW_SHADE_REIKLAND_FLESHSHADE,Games Workshop,Citadel,Shade,SHADE,,Reikland Fleshshade,REIKLAND_FLESHSHADE,#CA6C4D,202,108,77,"202, 108, 77",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_SERAPHIM_SEPIA,Games Workshop,Citadel,Shade,SHADE,,Seraphim Sepia,SERAPHIM_SEPIA,#D7824B,215,130,75,"215, 130, 75",Shade,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_SHADE_SOULBLIGHT_GREY,Games Workshop,Citadel,Shade,SHADE,,Soulblight Grey,SOULBLIGHT_GREY,#949B95,148,155,149,"148, 155, 149",Shade,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived shade: closest documented Administratum Grey / pale grey shade family,#949B95
GW_SHADE_TARGOR_RAGESHADE,Games Workshop,Citadel,Shade,SHADE,,Targor Rageshade,TARGOR_RAGESHADE,#CA6C4D,202,108,77,"202, 108, 77",Shade,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived shade: closest documented Reikland Fleshshade / warm flesh-brown shade family,#CA6C4D
